Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Applications of Lie Groups to Differential Equations","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-0274-2","Peter J. Olver","1986","http://link.springer.com/book/10.1007/978-1-4684-0274-2","Book"
"Elementary Algebraic Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4615-6899-5","Dr. Keith Kendig","1977","http://link.springer.com/book/10.1007/978-1-4615-6899-5","Book"
"Functions of One Complex Variable II","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0817-4","John B. Conway","1995","http://link.springer.com/book/10.1007/978-1-4612-0817-4","Book"
"Probability Theory I","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9464-8","M. Loève","1977","http://link.springer.com/book/10.1007/978-1-4684-9464-8","Book"
"Optima and Equilibria","Graduate Texts in Mathematics","","","","10.1007/978-3-662-03539-9","Jean-Pierre Aubin","1998","http://link.springer.com/book/10.1007/978-3-662-03539-9","Book"
"Probability","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-2539-1","A. N. Shiryaev","1996","http://link.springer.com/book/10.1007/978-1-4757-2539-1","Book"
"Linear Algebraic Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9443-3","James E. Humphreys","1975","http://link.springer.com/book/10.1007/978-1-4684-9443-3","Book"
"Functions of One Complex Variable","Graduate Texts in Mathematics","","","","10.1007/978-1-4615-9972-2","John B. Conway","1973","http://link.springer.com/book/10.1007/978-1-4615-9972-2","Book"
"Riemann Surfaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-2034-3","Hershel M. FarkasIrwin Kra","1992","http://link.springer.com/book/10.1007/978-1-4612-2034-3","Book"
"Advanced Mathematical Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9886-8","Richard Beals","1973","http://link.springer.com/book/10.1007/978-1-4684-9886-8","Book"
"Computability","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0863-1","Douglas S. Bridges","1994","http://link.springer.com/book/10.1007/978-1-4612-0863-1","Book"
"Topological Vector Spaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1468-7","H. H. SchaeferM. P. Wolff","1999","http://link.springer.com/book/10.1007/978-1-4612-1468-7","Book"
"Lectures on Riemann Surfaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-5961-9","Otto Forster","1981","http://link.springer.com/book/10.1007/978-1-4612-5961-9","Book"
"Probability","Graduate Texts in Mathematics","","","","10.1007/978-1-4899-0018-0","A. N. Shiryayev","1984","http://link.springer.com/book/10.1007/978-1-4899-0018-0","Book"
"Functions of One Complex Variable I","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6313-5","John B. Conway","1978","http://link.springer.com/book/10.1007/978-1-4612-6313-5","Book"
"Differential Analysis on Complex Manifolds","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3946-6","R. O. Wells Jr.","1980","http://link.springer.com/book/10.1007/978-1-4757-3946-6","Book"
"Several Complex Variables","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9874-8","H. GrauertK. Fritzsche","1976","http://link.springer.com/book/10.1007/978-1-4612-9874-8","Book"
"Categories for the Working Mathematician","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9839-7","Saunders Mac Lane","1971","http://link.springer.com/book/10.1007/978-1-4612-9839-7","Book"
"An Introduction to Riemann-Finsler Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1268-3","D. BaoS.-S. ChernZ. Shen","2000","http://link.springer.com/book/10.1007/978-1-4612-1268-3","Book"
"Analysis on Fock Spaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-8801-0","Kehe Zhu","2012","http://link.springer.com/book/10.1007/978-1-4419-8801-0","Book"
"Elliptic Functions","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4752-4","Serge Lang","1987","http://link.springer.com/book/10.1007/978-1-4612-4752-4","Book"
"Geometric Topology in Dimensions 2 and 3","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9906-6","Edwin E. Moise","1977","http://link.springer.com/book/10.1007/978-1-4612-9906-6","Book"
"Modern Geometry— Methods and Applications","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1100-6","B. A. DubrovinS. P. NovikovA. T. Fomenko","1985","http://link.springer.com/book/10.1007/978-1-4612-1100-6","Book"
"p-adic Numbers, p-adic Analysis, and Zeta-Functions","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-0047-2","Neal Koblitz","1977","http://link.springer.com/book/10.1007/978-1-4684-0047-2","Book"
"Introduction to Algebraic and Abelian Functions","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-5740-0","Serge Lang","1982","http://link.springer.com/book/10.1007/978-1-4612-5740-0","Book"
"Commutative Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-5350-1","David Eisenbud","1995","http://link.springer.com/book/10.1007/978-1-4612-5350-1","Book"
"Quantum Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0783-2","Christian Kassel","1995","http://link.springer.com/book/10.1007/978-1-4612-0783-2","Book"
"Ordinary Differential Equations","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0601-9","Wolfgang Walter","1998","http://link.springer.com/book/10.1007/978-1-4612-0601-9","Book"
"Algebraic Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-2189-8","Joe Harris","1992","http://link.springer.com/book/10.1007/978-1-4757-2189-8","Book"
"Local Fields","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-5673-9","Jean-Pierre Serre","1979","http://link.springer.com/book/10.1007/978-1-4757-5673-9","Book"
"Geometric Analysis of the Bergman Kernel and Metric","Graduate Texts in Mathematics","","","","10.1007/978-1-4614-7924-6","Steven G. Krantz","2013","http://link.springer.com/book/10.1007/978-1-4614-7924-6","Book"
"Additive Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3845-2","Melvyn B. Nathanson","1996","http://link.springer.com/book/10.1007/978-1-4757-3845-2","Book"
"Sequences and Series in Banach Spaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-5200-9","Joseph Diestel","1984","http://link.springer.com/book/10.1007/978-1-4612-5200-9","Book"
"A Course in Arithmetic","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9884-4","Jean-Pierre Serre","1973","http://link.springer.com/book/10.1007/978-1-4684-9884-4","Book"
"Introduction to Coding Theory","Graduate Texts in Mathematics","","","","10.1007/978-3-662-07998-0","J. H. van Lint","1982","http://link.springer.com/book/10.1007/978-3-662-07998-0","Book"
"Braid Groups","Graduate Texts in Mathematics","","","","10.1007/978-0-387-68548-9","Christian KasselVladimir Turaev","2008","http://link.springer.com/book/10.1007/978-0-387-68548-9","Book"
"Classical Fourier Analysis","Graduate Texts in Mathematics","","","","10.1007/978-0-387-09432-8","Loukas Grafakos","2008","http://link.springer.com/book/10.1007/978-0-387-09432-8","Book"
"Algebraic K-Theory and Its Applications","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4314-4","Jonathan Rosenberg","1994","http://link.springer.com/book/10.1007/978-1-4612-4314-4","Book"
"Classical Topics in Complex Function Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-2956-6","Reinhold Remmert","1998","http://link.springer.com/book/10.1007/978-1-4757-2956-6","Book"
"Diophantine Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1210-2","Marc HindryJoseph H. Silverman","2000","http://link.springer.com/book/10.1007/978-1-4612-1210-2","Book"
"Lectures in Abstract Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9872-4","Nathan Jacobson","1964","http://link.springer.com/book/10.1007/978-1-4612-9872-4","Book"
"Measure and Category","Graduate Texts in Mathematics","","","","10.1007/978-1-4615-9964-7","John C. Oxtoby","1971","http://link.springer.com/book/10.1007/978-1-4615-9964-7","Book"
"Integration and Probability","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4202-4","Paul Malliavin","1995","http://link.springer.com/book/10.1007/978-1-4612-4202-4","Book"
"Multiplicative Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-5927-3","Harold Davenport","1980","http://link.springer.com/book/10.1007/978-1-4757-5927-3","Book"
"Fundamentals of Algebraic Topology","Graduate Texts in Mathematics","","","","10.1007/978-1-4939-1844-7","Steven H. Weintraub","2014","http://link.springer.com/book/10.1007/978-1-4939-1844-7","Book"
"Topology and Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-6848-0","Glen E. Bredon","1993","http://link.springer.com/book/10.1007/978-1-4757-6848-0","Book"
"Introduction to Cyclotomic Fields","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-0133-2","Lawrence C. Washington","1982","http://link.springer.com/book/10.1007/978-1-4684-0133-2","Book"
"Partial Differential Equations","Graduate Texts in Mathematics","","","","10.1007/978-0-387-49319-0","Jürgen Jost","2007","http://link.springer.com/book/10.1007/978-0-387-49319-0","Book"
"Convex Polytopes","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-0019-9","Volker KaibelVictor KleeGünter M. Ziegler","2003","http://link.springer.com/book/10.1007/978-1-4613-0019-9","Book"
"Modular Functions and Dirichlet Series in Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0999-7","Tom M. Apostol","1990","http://link.springer.com/book/10.1007/978-1-4612-0999-7","Book"
"Introduction to Coding Theory","Graduate Texts in Mathematics","","","","10.1007/978-3-662-00174-5","J. H. van Lint","1992","http://link.springer.com/book/10.1007/978-3-662-00174-5","Book"
"Riemannian Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-6434-5","Peter Petersen","1998","http://link.springer.com/book/10.1007/978-1-4757-6434-5","Book"
"Advanced Linear Algebra","Graduate Texts in Mathematics","","","","10.1007/0-387-27474-X","Steven Roman","2005","http://link.springer.com/book/10.1007/0-387-27474-X","Book"
"Galois Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-0191-2","Jean-Pierre Escofier","2001","http://link.springer.com/book/10.1007/978-1-4613-0191-2","Book"
"Linear Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9446-4","Werner Greub","1975","http://link.springer.com/book/10.1007/978-1-4684-9446-4","Book"
"A Classical Introduction to Modern Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-1779-2","Kenneth IrelandMichael Rosen","1982","http://link.springer.com/book/10.1007/978-1-4757-1779-2","Book"
"Introduction to Affine Group Schemes","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-6217-6","William C. Waterhouse","1979","http://link.springer.com/book/10.1007/978-1-4612-6217-6","Book"
"Groups and Representations","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0799-3","J. L. AlperinRowen B. Bell","1995","http://link.springer.com/book/10.1007/978-1-4612-0799-3","Book"
"Theory of Bergman Spaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0497-8","Haakan HedenmalmBoris KorenblumKehe Zhu","2000","http://link.springer.com/book/10.1007/978-1-4612-0497-8","Book"
"Complex Analysis","Graduate Texts in Mathematics","","","","10.1007/978-3-642-59273-7","Serge Lang","1993","http://link.springer.com/book/10.1007/978-3-642-59273-7","Book"
"Modern Fourier Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4939-1230-8","Loukas Grafakos","2014","http://link.springer.com/book/10.1007/978-1-4939-1230-8","Book"
"An Introduction to Convex Polytopes","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1148-8","Arne Brøndsted","1983","http://link.springer.com/book/10.1007/978-1-4612-1148-8","Book"
"A Course in Computational Algebraic Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-3-662-02945-9","Henri Cohen","1993","http://link.springer.com/book/10.1007/978-3-662-02945-9","Book"
"Linear Topological Spaces","Graduate Texts in Mathematics","","","","10.1007/978-3-662-41914-4","John L. KelleyIsaac NamiokaW. F. Donoghue Jr.Kenneth R. LucasB. J. PettisEbbe Thue PoulsenG. Baley PriceWendy RobertsonW. R. ScottKennan T. Smith","1963","http://link.springer.com/book/10.1007/978-3-662-41914-4","Book"
"Analysis for Applied Mathematics","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-3559-8","Ward Cheney","2001","http://link.springer.com/book/10.1007/978-1-4757-3559-8","Book"
"Linear Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-4101-8","K. W. GruenbergA. J. Weir","1977","http://link.springer.com/book/10.1007/978-1-4757-4101-8","Book"
"Foundations of Hyperbolic Manifolds","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-4013-4","John G. Ratcliffe","1994","http://link.springer.com/book/10.1007/978-1-4757-4013-4","Book"
"SL
          2(R)","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-5142-2","Serge Lang","1985","http://link.springer.com/book/10.1007/978-1-4612-5142-2","Book"
"A Course in Differential Geometry","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-9923-3","Wilhelm Klingenberg","1978","http://link.springer.com/book/10.1007/978-1-4612-9923-3","Book"
"Rings and Categories of Modules","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4418-9","Frank W. AndersonKent R. Fuller","1992","http://link.springer.com/book/10.1007/978-1-4612-4418-9","Book"
"The Arithmetic of Hyperbolic 3-Manifolds","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-6720-9","Colin MaclachlanAlan W. Reid","2003","http://link.springer.com/book/10.1007/978-1-4757-6720-9","Book"
"Weakly Differentiable Functions","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1015-3","William P. Ziemer","1989","http://link.springer.com/book/10.1007/978-1-4612-1015-3","Book"
"Tensor Geometry","Graduate Texts in Mathematics","","","","10.1007/978-3-642-10514-2","Christopher Terence John DodsonTimothy Poston","1991","http://link.springer.com/book/10.1007/978-3-642-10514-2","Book"
"Algebraic Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-0296-4","Serge Lang","1986","http://link.springer.com/book/10.1007/978-1-4684-0296-4","Book"
"Harmonic Function Theory","Graduate Texts in Mathematics","","","","10.1007/b97238","Sheldon AxlerPaul BourdonWade Ramey","1992","http://link.springer.com/book/10.1007/b97238","Book"
"An Introduction to Algebraic Topology","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4576-6","Joseph J. Rotman","1988","http://link.springer.com/book/10.1007/978-1-4612-4576-6","Book"
"Linear Algebraic Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0941-6","Armand Borel","1991","http://link.springer.com/book/10.1007/978-1-4612-0941-6","Book"
"Rational Homotopy Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-0105-9","Yves FélixStephen HalperinJean-Claude Thomas","2001","http://link.springer.com/book/10.1007/978-1-4613-0105-9","Book"
"Algebraic Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0853-2","Serge Lang","1994","http://link.springer.com/book/10.1007/978-1-4612-0853-2","Book"
"Metric Structures in Differential Geometry","Graduate Texts in Mathematics","","","","10.1007/978-0-387-21826-7","Gerard Walschap","2004","http://link.springer.com/book/10.1007/978-0-387-21826-7","Book"
"Harmonic Function Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-8137-3","Sheldon AxlerPaul BourdonWade Ramey","2001","http://link.springer.com/book/10.1007/978-1-4757-8137-3","Book"
"Algebraic Functions and Projective Curves","Graduate Texts in Mathematics","","","","10.1007/b97844","David M. Goldschmidt","2003","http://link.springer.com/book/10.1007/b97844","Book"
"Partial Differential Equations","Graduate Texts in Mathematics","","","","10.1007/978-1-4614-4809-9","Jürgen Jost","2013","http://link.springer.com/book/10.1007/978-1-4614-4809-9","Book"
"Matrices","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-7683-3","Denis Serre","2010","http://link.springer.com/book/10.1007/978-1-4419-7683-3","Book"
"Holomorphic Functions and Integral Representations in Several Complex Variables","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-1918-5","R. Michael Range","1986","http://link.springer.com/book/10.1007/978-1-4757-1918-5","Book"
"The Arithmetic of Elliptic Curves","Graduate Texts in Mathematics","","","","10.1007/978-0-387-09494-6","Joseph H. Silverman","2009","http://link.springer.com/book/10.1007/978-0-387-09494-6","Book"
"Complex Analysis","Graduate Texts in Mathematics","","","","10.1007/978-0-387-74715-6","Jane P. GilmanIrwin KraRubí E. Rodríguez","2007","http://link.springer.com/book/10.1007/978-0-387-74715-6","Book"
"Measure and Category","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9339-9","John C. Oxtoby","1980","http://link.springer.com/book/10.1007/978-1-4684-9339-9","Book"
"Foundations of Optimization","Graduate Texts in Mathematics","","","","10.1007/978-0-387-68407-9","Osman Güler","2010","http://link.springer.com/book/10.1007/978-0-387-68407-9","Book"
"A Course in Homological Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-8566-8","Peter J. HiltonUrs Stammbach","1997","http://link.springer.com/book/10.1007/978-1-4419-8566-8","Book"
"Lectures on the Hyperreals","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0615-6","Robert Goldblatt","1998","http://link.springer.com/book/10.1007/978-1-4612-0615-6","Book"
"Fourier Series","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-8156-3","R. E. Edwards","1982","http://link.springer.com/book/10.1007/978-1-4613-8156-3","Book"
"The Geometry of Discrete Groups","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1146-4","Alan F. Beardon","1983","http://link.springer.com/book/10.1007/978-1-4612-1146-4","Book"
"Representations of Compact Lie Groups","Graduate Texts in Mathematics","","","","10.1007/978-3-662-12918-0","Theodor BröckerTammo tom Dieck","1985","http://link.springer.com/book/10.1007/978-3-662-12918-0","Book"
"Riemann Surfaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9930-8","Hershel M. FarkasIrwin Kra","1980","http://link.springer.com/book/10.1007/978-1-4684-9930-8","Book"
"Mathematical Logic","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9452-5","J. Donald Monk","1976","http://link.springer.com/book/10.1007/978-1-4684-9452-5","Book"
"Categories for the Working Mathematician","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-4721-8","Saunders Mac Lane","1978","http://link.springer.com/book/10.1007/978-1-4757-4721-8","Book"
"Brownian Motion and Stochastic Calculus","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0949-2","Ioannis KaratzasSteven E. Shreve","1998","http://link.springer.com/book/10.1007/978-1-4612-0949-2","Book"
"Sheaf Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-0647-7","Glen E. Bredon","1997","http://link.springer.com/book/10.1007/978-1-4612-0647-7","Book"
"Principles of Random Walk","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-4229-9","Frank Spitzer","1964","http://link.springer.com/book/10.1007/978-1-4757-4229-9","Book"
"Banach Algebra Techniques in Operator Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1656-8","Ronald G. Douglas","1998","http://link.springer.com/book/10.1007/978-1-4612-1656-8","Book"
"Advanced Topics in Computational Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-8489-0","Henri Cohen","2000","http://link.springer.com/book/10.1007/978-1-4419-8489-0","Book"
"From Holomorphic Functions to Complex Manifolds","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9273-6","Klaus FritzscheHans Grauert","2002","http://link.springer.com/book/10.1007/978-1-4684-9273-6","Book"
"Introduction to Cyclotomic Fields","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1934-7","Lawrence C. Washington","1997","http://link.springer.com/book/10.1007/978-1-4612-1934-7","Book"
"Field and Galois Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-4040-2","Patrick Morandi","1996","http://link.springer.com/book/10.1007/978-1-4612-4040-2","Book"
"Stable Mappings and Their Singularities","Graduate Texts in Mathematics","","","","10.1007/978-1-4615-7904-5","Martin GolubitskyVictor Guillemin","1973","http://link.springer.com/book/10.1007/978-1-4615-7904-5","Book"
"Differential Topology","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9449-5","Morris W. Hirsch","1976","http://link.springer.com/book/10.1007/978-1-4684-9449-5","Book"
"Fibre Bundles","Graduate Texts in Mathematics","","","","10.1007/978-1-4757-4008-0","Dale Husemoller","1966","http://link.springer.com/book/10.1007/978-1-4757-4008-0","Book"
"A Course in Mathematical Logic for Mathematicians","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-0615-1","Yu. I. Manin","2010","http://link.springer.com/book/10.1007/978-1-4419-0615-1","Book"
"Brownian Motion and Stochastic Calculus","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-0302-2","Ioannis KaratzasSteven E. Shreve","1988","http://link.springer.com/book/10.1007/978-1-4684-0302-2","Book"
"A Course in Simple-Homotopy Theory","Graduate Texts in Mathematics","","","","10.1007/978-1-4684-9372-6","Marshall M. Cohen","1973","http://link.springer.com/book/10.1007/978-1-4684-9372-6","Book"
"Probability and Stochastics","Graduate Texts in Mathematics","","","","10.1007/978-0-387-87859-1","Erhan Çinlar","2011","http://link.springer.com/book/10.1007/978-0-387-87859-1","Book"
"Analysis Now","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1007-8","Gert K. Pedersen","1989","http://link.springer.com/book/10.1007/978-1-4612-1007-8","Book"
"Lie Groups, Lie Algebras, and Representations","Graduate Texts in Mathematics","","","","10.1007/978-0-387-21554-9","Brian C. Hall","2003","http://link.springer.com/book/10.1007/978-0-387-21554-9","Book"
"A First Course in Modular Forms","Graduate Texts in Mathematics","","","","10.1007/b138781","Fred DiamondJerry Shurman","2005","http://link.springer.com/book/10.1007/b138781","Book"
"Numbers","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1005-4","Heinz-Dieter EbbinghausHans HermesFriedrich HirzebruchMax KoecherKlaus MainzerJürgen NeukirchAlexander PrestelReinhold Remmert","1991","http://link.springer.com/book/10.1007/978-1-4612-1005-4","Book"
"Unbounded Self-adjoint Operators on Hilbert Space","Graduate Texts in Mathematics","","","","10.1007/978-94-007-4753-1","Konrad Schmüdgen","2012","http://link.springer.com/book/10.1007/978-94-007-4753-1","Book"
"Complex Analysis","Graduate Texts in Mathematics","","","","10.1007/978-1-4419-7323-8","Rubí E. RodríguezIrwin KraJane P. Gilman","2013","http://link.springer.com/book/10.1007/978-1-4419-7323-8","Book"
"Algebra","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-0041-0","Serge Lang","2002","http://link.springer.com/book/10.1007/978-1-4613-0041-0","Book"
"Analysis and Probability Wavelets, Signals, Fractals","Graduate Texts in Mathematics","","","","10.1007/978-0-387-33082-2","Palle E.T. Jorgensen","2006","http://link.springer.com/book/10.1007/978-0-387-33082-2","Book"
"Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-0-387-49894-2","Henri Cohen","2007","http://link.springer.com/book/10.1007/978-0-387-49894-2","Book"
"Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-0-387-49923-9","Henri Cohen","2007","http://link.springer.com/book/10.1007/978-0-387-49923-9","Book"
"Integer Programming","Graduate Texts in Mathematics","","","","10.1007/978-3-319-11008-0","Michele ConfortiGérard CornuéjolsGiacomo Zambelli","2014","http://link.springer.com/book/10.1007/978-3-319-11008-0","Book"
"An Introduction to Number Theory","Graduate Texts in Mathematics","","","","10.1007/b137432","Graham Everest BSc, PhDThomas Ward BSc, MSc, PhD","2005","http://link.springer.com/book/10.1007/b137432","Book"
"Differential Geometry: Manifolds, Curves, and Surfaces","Graduate Texts in Mathematics","","","","10.1007/978-1-4612-1033-7","Marcel BergerBernard Gostiaux","1988","http://link.springer.com/book/10.1007/978-1-4612-1033-7","Book"
"Problems in Analytic Number Theory","Graduate Texts in Mathematics","","","","10.1007/978-0-387-72350-1","M. Ram Murty","2008","http://link.springer.com/book/10.1007/978-0-387-72350-1","Book"
"Lectures on Polytopes","Graduate Texts in Mathematics","","","","10.1007/978-1-4613-8431-1","Günter M. Ziegler","1995","http://link.springer.com/book/10.1007/978-1-4613-8431-1","Book"
"Smooth Manifolds and Observables","Graduate Texts in Mathematics","","","","10.1007/b98871","Jet Nestruev","2003","http://link.springer.com/book/10.1007/b98871","Book"
"An Introduction to Operators on the Hardy-Hilbert Space","Graduate Texts in Mathematics","","","","10.1007/978-0-387-48578-2","Rubén A. Martínez-AvendañoPeter Rosenthal","2007","http://link.springer.com/book/10.1007/978-0-387-48578-2","Book"
"Foundations of Real and Abstract Analysis","Graduate Texts in Mathematics","","","","10.1007/b97625","Douglas S. Bridges","1998","http://link.springer.com/book/10.1007/b97625","Book"
"Analytic Number Theory","Graduate Texts in Mathematics","","","","10.1007/b98872","Donald J. Newman","1998","http://link.springer.com/book/10.1007/b98872","Book"
"Spaces of Holomorphic Functions in the Unit Ball","Graduate Texts in Mathematics","","","","10.1007/0-387-27539-8","Kehe Zhu","2005","http://link.springer.com/book/10.1007/0-387-27539-8","Book"
"Moduli of Curves","Graduate Texts in Mathematics","","","","10.1007/b98867","Joe HarrisIan Morrison","1998","http://link.springer.com/book/10.1007/b98867","Book"
"A Course in Enumeration","Graduate Texts in Mathematics","","","","10.1007/978-3-540-39035-0","Martin Aigner","2007","http://link.springer.com/book/10.1007/978-3-540-39035-0","Book"
"Partial Differential Equations","Graduate Texts in Mathematics","","","","10.1007/b97312","Jürgen Jost","2002","http://link.springer.com/book/10.1007/b97312","Book"
"Fourier Analysis and Its Applications","Graduate Texts in Mathematics","","","","10.1007/b97452","S. AxlerF. W. GehringK. A. Ribet","2003","http://link.springer.com/book/10.1007/b97452","Book"
"Algebraic Function Fields and Codes","Graduate Texts in Mathematics","","","","10.1007/978-3-540-76878-4","Henning Stichtenoth","2009","http://link.springer.com/book/10.1007/978-3-540-76878-4","Book"
"The Geometry of Syzygies","Graduate Texts in Mathematics","","","","10.1007/b137572","David Eisenbud","2005","http://link.springer.com/book/10.1007/b137572","Book"
"Differential Analysis on Complex Manifolds","Graduate Texts in Mathematics","","","","10.1007/978-0-387-73892-5","Raymond O. Wells Jr.","2008","http://link.springer.com/book/10.1007/978-0-387-73892-5","Book"
"One-Parameter Semigroups for Linear Evolution Equations","Graduate Texts in Mathematics","","","","10.1007/b97696","Klaus-Jochen EngelRainer Nagel","2000","http://link.springer.com/book/10.1007/b97696","Book"
"Riemannian Geometry","Graduate Texts in Mathematics","","","","10.1007/978-0-387-29403-2","Peter Petersen","2006","http://link.springer.com/book/10.1007/978-0-387-29403-2","Book"
"Introduction to Topological Manifolds","Graduate Texts in Mathematics","","","","10.1007/b98853","John M. Lee","2000","http://link.springer.com/book/10.1007/b98853","Book"
"Problems in Algebraic Number Theory","Graduate Texts in Mathematics","","","","10.1007/b138452","M. Ram MurtyJody Esmonde","2005","http://link.springer.com/book/10.1007/b138452","Book"
"The Geometry of Schemes","Graduate Texts in Mathematics","","","","10.1007/b97680","David EisenbudJoe Harris","2000","http://link.springer.com/book/10.1007/b97680","Book"
"Foundations of Hyperbolic Manifolds","Graduate Texts in Mathematics","","","","10.1007/978-0-387-47322-2","John G. Ratcliffe","2006","http://link.springer.com/book/10.1007/978-0-387-47322-2","Book"
"Distributions and Operators","Graduate Texts in Mathematics","","","","10.1007/978-0-387-84895-2","Gerd Grubb","2009","http://link.springer.com/book/10.1007/978-0-387-84895-2","Book"
"An Introduction to Markov Processes","Graduate Texts in Mathematics","","","","10.1007/b138428","Daniel W. Stroock","2005","http://link.springer.com/book/10.1007/b138428","Book"
"Compact Lie Groups","Graduate Texts in Mathematics","","","","10.1007/978-0-387-49158-5","Mark R. Sepanski","2007","http://link.springer.com/book/10.1007/978-0-387-49158-5","Book"
