Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Nombres Transcendants","Lecture Notes in Mathematics","","","","10.1007/BFb0065320","Michel Waldschmidt","1974","http://link.springer.com/book/10.1007/BFb0065320","Book"
"Dichotomies in Stability Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0067780","W. A. Coppel","1978","http://link.springer.com/book/10.1007/BFb0067780","Book"
"Quantum Potential Theory","Lecture Notes in Mathematics","","","","10.1007/978-3-540-69365-9","Uwe FranzMichael Schürmann","2008","http://link.springer.com/book/10.1007/978-3-540-69365-9","Book"
"Computations in Higher Types","Lecture Notes in Mathematics","","","","10.1007/BFb0087822","Johan Moldestad","1977","http://link.springer.com/book/10.1007/BFb0087822","Book"
"Séminaire de Probabilités XLVI","Lecture Notes in Mathematics","","","","10.1007/978-3-319-11970-0","Catherine Donati-MartinAntoine LejayAlain Rouault","2014","http://link.springer.com/book/10.1007/978-3-319-11970-0","Book"
"Real Functions","Lecture Notes in Mathematics","","","","10.1007/BFb0074380","Brian S. Thomson","1985","http://link.springer.com/book/10.1007/BFb0074380","Book"
"Bessel Polynomials","Lecture Notes in Mathematics","","","","10.1007/BFb0063135","Emil Grosswald","1978","http://link.springer.com/book/10.1007/BFb0063135","Book"
"Algebraic K-theory","Lecture Notes in Mathematics","","","","10.1007/BFb0080281","R. G. Swan","1968","http://link.springer.com/book/10.1007/BFb0080281","Book"
"The Hardy Space H1 with Non-doubling Measures and Their Applications","Lecture Notes in Mathematics","","","","10.1007/978-3-319-00825-7","Dachun YangDongyong YangGuoen Hu","2013","http://link.springer.com/book/10.1007/978-3-319-00825-7","Book"
"Quantum Probability for Probabilists","Lecture Notes in Mathematics","","","","10.1007/978-3-662-21558-6","Paul-André Meyer","1993","http://link.springer.com/book/10.1007/978-3-662-21558-6","Book"
"Lattices over Orders II","Lecture Notes in Mathematics","","","","10.1007/BFb0058955","Klaus W. Roggenkamp","1970","http://link.springer.com/book/10.1007/BFb0058955","Book"
"Approximants de Padé","Lecture Notes in Mathematics","","","","10.1007/BFb0061327","Jacek Gilewicz","1978","http://link.springer.com/book/10.1007/BFb0061327","Book"
"Coarse Geometry and Randomness","Lecture Notes in Mathematics","","","","10.1007/978-3-319-02576-6","Itai Benjamini","2013","http://link.springer.com/book/10.1007/978-3-319-02576-6","Book"
"Potential Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0069689","John Wermer","1981","http://link.springer.com/book/10.1007/BFb0069689","Book"
"Monomial Ideals, Computations and Applications","Lecture Notes in Mathematics","","","","10.1007/978-3-642-38742-5","Anna M. BigattiPhilippe GimenezEduardo Sáenz-de-Cabezón","2013","http://link.springer.com/book/10.1007/978-3-642-38742-5","Book"
"Duality in Measure Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0089049","Corneliu Constantinescu","1980","http://link.springer.com/book/10.1007/BFb0089049","Book"
"Halbexakte Homotopiefunktoren","Lecture Notes in Mathematics","","","","10.1007/BFb0084856","Albrecht Dold","1966","http://link.springer.com/book/10.1007/BFb0084856","Book"
"Séminaire de Probabilités XLIII","Lecture Notes in Mathematics","","","","10.1007/978-3-642-15217-7","Catherine Donati-MartinAntoine LejayAlain Rouault","2011","http://link.springer.com/book/10.1007/978-3-642-15217-7","Book"
"Analyse Complexe","Lecture Notes in Mathematics","","","","10.1007/BFb0099148","Eric AmarRoger GayNguyen Van Thanh","1984","http://link.springer.com/book/10.1007/BFb0099148","Book"
"Lê Cycles and Hypersurface Singularities","Lecture Notes in Mathematics","","","","10.1007/BFb0094409","David B. Massey","1995","http://link.springer.com/book/10.1007/BFb0094409","Book"
"Algebraic and Geometrical Methods in Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0070530","Dr. Louis F. McAuley","1974","http://link.springer.com/book/10.1007/BFb0070530","Book"
"The Numerical Solution of Differential-Algebraic Systems by Runge-Kutta Methods","Lecture Notes in Mathematics","","","","10.1007/BFb0093947","Ernst HairerMichel RocheChristian Lubich","1989","http://link.springer.com/book/10.1007/BFb0093947","Book"
"Nonlinear Optimization","Lecture Notes in Mathematics","","","","10.1007/978-3-642-11339-0","Gianni Di PilloFabio Schoen","2010","http://link.springer.com/book/10.1007/978-3-642-11339-0","Book"
"Potential Analysis of Stable Processes and its Extensions","Lecture Notes in Mathematics","","","","10.1007/978-3-642-02141-1","Piotr GraczykAndrzej Stos","2009","http://link.springer.com/book/10.1007/978-3-642-02141-1","Book"
"Metaplectic Groups and Segal Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0093683","Hans Reiter","1989","http://link.springer.com/book/10.1007/BFb0093683","Book"
"Stochastic Processes and Their Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0076868","Kiyosi ItôTakeyuki Hida","1986","http://link.springer.com/book/10.1007/BFb0076868","Book"
"Category Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0066878","Klaus Heiner KampsDieter PumplünWalter Tholen","1982","http://link.springer.com/book/10.1007/BFb0066878","Book"
"Numerical Methods for Partial Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0078536","You-Ian ZhuBen-yu Guo","1987","http://link.springer.com/book/10.1007/BFb0078536","Book"
"Spectral Theory and Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0067078","Prof. William N. Everitt","1975","http://link.springer.com/book/10.1007/BFb0067078","Book"
"Periodic Solutions of the N-Body Problem","Lecture Notes in Mathematics","","","","10.1007/BFb0094677","Kenneth R. Meyer","1999","http://link.springer.com/book/10.1007/BFb0094677","Book"
"M-Ideals in Banach Spaces and Banach Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0084355","Peter HarmandDirk WernerWend Werner","1993","http://link.springer.com/book/10.1007/BFb0084355","Book"
"Invariant Manifolds, Entropy and Billiards; Smooth Maps with Singularities","Lecture Notes in Mathematics","","","","10.1007/BFb0099031","Anatole KatokJean-Marie StrelcynFrançois LedrappierFeliks Przytycki","1986","http://link.springer.com/book/10.1007/BFb0099031","Book"
"Hyperfunctions and Pseudo-Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0068143","Hikosaburo Komatsu","1973","http://link.springer.com/book/10.1007/BFb0068143","Book"
"Brauer Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0077328","Daniel Zelinsky","1976","http://link.springer.com/book/10.1007/BFb0077328","Book"
"Projective Modules and Complete Intersections","Lecture Notes in Mathematics","","","","10.1007/BFb0093556","Satya Mandal","1997","http://link.springer.com/book/10.1007/BFb0093556","Book"
"Optimization and Related Fields","Lecture Notes in Mathematics","","","","10.1007/BFb0076699","Roberto ContiEnnio De GiorgiFranco Giannessi","1986","http://link.springer.com/book/10.1007/BFb0076699","Book"
"Dirichlet Series and Automorphic Forms","Lecture Notes in Mathematics","","","","10.1007/BFb0061201","André Weil","1971","http://link.springer.com/book/10.1007/BFb0061201","Book"
"Hypoellipticity and Eigenvalue Asymptotics","Lecture Notes in Mathematics","","","","10.1007/BFb0096096","Prof. Charles Rockland","1975","http://link.springer.com/book/10.1007/BFb0096096","Book"
"Analytic Arithmetic in Algebraic Number Fields","Lecture Notes in Mathematics","","","","10.1007/BFb0076403","B. Z. Moroz","1986","http://link.springer.com/book/10.1007/BFb0076403","Book"
"E∞ Ring Spaces and E∞ Ring Spectra","Lecture Notes in Mathematics","","","","10.1007/BFb0097608","J. Peter May","1977","http://link.springer.com/book/10.1007/BFb0097608","Book"
"Hamilton-Jacobi Equations: Approximations, Numerical Analysis and Applications","Lecture Notes in Mathematics","","","","10.1007/978-3-642-36433-4","Yves AchdouGuy BarlesHitoshi IshiiGrigory L. Litvinov","2013","http://link.springer.com/book/10.1007/978-3-642-36433-4","Book"
"Quasiconformal Space Mappings","Lecture Notes in Mathematics","","","","10.1007/BFb0094234","Matti Vuorinen","1992","http://link.springer.com/book/10.1007/BFb0094234","Book"
"Beweismethoden der Differentialgeometrie im Großen","Lecture Notes in Mathematics","","","","10.1007/BFb0061770","H. HuckR. RoitzschU. SimonW. VortischR. WaldenB. WegnerW. Wendland","1973","http://link.springer.com/book/10.1007/BFb0061770","Book"
"Algebraic Topology Aarhus 1978","Lecture Notes in Mathematics","","","","10.1007/BFb0088073","Johan Louis DupontIb Henning Madsen","1979","http://link.springer.com/book/10.1007/BFb0088073","Book"
"Modular Functions of One Variable IV","Lecture Notes in Mathematics","","","","10.1007/BFb0097580","Dr. Bryan J. BirchProf. Willem Kuyk","1975","http://link.springer.com/book/10.1007/BFb0097580","Book"
"Resolution of Surface Singularities","Lecture Notes in Mathematics","","","","10.1007/BFb0072258","Vincent CossartJean GiraudUlrich Orbanz","1984","http://link.springer.com/book/10.1007/BFb0072258","Book"
"Numerical Integration of Differential Equations and Large Linear Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0064877","Juergen Hinze","1982","http://link.springer.com/book/10.1007/BFb0064877","Book"
"Symmetric Spaces and the Kashiwara-Vergne Method","Lecture Notes in Mathematics","","","","10.1007/978-3-319-09773-2","François Rouvière","2014","http://link.springer.com/book/10.1007/978-3-319-09773-2","Book"
"Dynamical Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0082819","James C. Alexander","1988","http://link.springer.com/book/10.1007/BFb0082819","Book"
"Optimal Control Theory for the Damping of Vibrations of Simple Elastic Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0058905","Vadim Komkov","1972","http://link.springer.com/book/10.1007/BFb0058905","Book"
"Several Complex Variables I Maryland 1970","Lecture Notes in Mathematics","","","","10.1007/BFb0060312","John Horváth","1970","http://link.springer.com/book/10.1007/BFb0060312","Book"
"New Integrals","Lecture Notes in Mathematics","","","","10.1007/BFb0083092","Peter S. BullenPeng Yee LeeJean L. MawhinPatrick MuldowneyWashek F. Pfeffer","1990","http://link.springer.com/book/10.1007/BFb0083092","Book"
"Semi-algebraic Function Rings and Reflectors of Partially Ordered Rings","Lecture Notes in Mathematics","","","","10.1007/BFb0093968","Niels SchwartzJames J. Madden","1999","http://link.springer.com/book/10.1007/BFb0093968","Book"
"Théorie des Bornologies et Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0069416","H. Hogbe-Nlend","1971","http://link.springer.com/book/10.1007/BFb0069416","Book"
"Group Rings of Finite Groups Over p-adic Integers","Lecture Notes in Mathematics","","","","10.1007/BFb0071558","Wilhelm Plesken","1983","http://link.springer.com/book/10.1007/BFb0071558","Book"
"Scattering Theory for Many-Body Quantum Mechanical Systems —","Lecture Notes in Mathematics","","","","10.1007/BFb0065391","Israel Michael Sigal","1983","http://link.springer.com/book/10.1007/BFb0065391","Book"
"Spectral Properties of Noncommuting Operators","Lecture Notes in Mathematics","","","","10.1007/b97327","Brian Jefferies","2004","http://link.springer.com/book/10.1007/b97327","Book"
"A Compactification of the Bruhat-Tits Building","Lecture Notes in Mathematics","","","","10.1007/BFb0094594","Erasmus Landvogt","1996","http://link.springer.com/book/10.1007/BFb0094594","Book"
"Advances in Non-Commutative Ring Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0067319","Patrick J. Fleury","1982","http://link.springer.com/book/10.1007/BFb0067319","Book"
"Introduction to Grothendieck Duality Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0060932","Allen AltmanSteven Kleiman","1970","http://link.springer.com/book/10.1007/BFb0060932","Book"
"Flächen und ebene diskontinuierliche Gruppen","Lecture Notes in Mathematics","","","","10.1007/BFb0059074","H. ZieschangE. VogtH. -D. Coldewey","1970","http://link.springer.com/book/10.1007/BFb0059074","Book"
"Schéma de Picard Local","Lecture Notes in Mathematics","","","","10.1007/BFb0068424","Jean-François Boutot","1978","http://link.springer.com/book/10.1007/BFb0068424","Book"
"Spaces of Approximating Functions with Haar-like Conditions","Lecture Notes in Mathematics","","","","10.1007/BFb0091385","Kazuaki Kitahara","1994","http://link.springer.com/book/10.1007/BFb0091385","Book"
"Correspondances de Howe sur un corps p-adique","Lecture Notes in Mathematics","","","","10.1007/BFb0082712","Colette MœglinMarie-France VignérasJean-Loup Waldspurger","1987","http://link.springer.com/book/10.1007/BFb0082712","Book"
"Harmonic Analysis on Real Reductive Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0097814","V. S. Varadarajan","1977","http://link.springer.com/book/10.1007/BFb0097814","Book"
"Unipotent Algebraic Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0070517","Prof. Dr. Tatsuji KambayashiProf. Dr. Masayoshi MiyanishiProf. Dr. Mitsuhiro Takeuchi","1974","http://link.springer.com/book/10.1007/BFb0070517","Book"
"Model Theory and Arithmetic","Lecture Notes in Mathematics","","","","10.1007/BFb0095651","Chantal BerlineKenneth McAloonJean-Pierre Ressayre","1981","http://link.springer.com/book/10.1007/BFb0095651","Book"
"Categories of Algebraic Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0094957","Mario Petrich","1976","http://link.springer.com/book/10.1007/BFb0094957","Book"
"Equations Différentielles et Systèmes de Pfaff dans le Champ Complexe","Lecture Notes in Mathematics","","","","10.1007/BFb0062810","Raymond GérardJean-Pierre Ramis","1979","http://link.springer.com/book/10.1007/BFb0062810","Book"
"Probability Theory of Classical Euclidean Optimization Problems","Lecture Notes in Mathematics","","","","10.1007/BFb0093472","Joseph E. Yukich","1998","http://link.springer.com/book/10.1007/BFb0093472","Book"
"Homotopy Invariant Algebraic Structures on Topological Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0068547","J. M. BoardmanR. M. Vogt","1973","http://link.springer.com/book/10.1007/BFb0068547","Book"
"Hadamard Matrices and Their Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0101073","S. S. Agaian","1985","http://link.springer.com/book/10.1007/BFb0101073","Book"
"Universal Algebra and Lattice Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0098450","Stephen D. Comer","1985","http://link.springer.com/book/10.1007/BFb0098450","Book"
"Weakly Compact Sets","Lecture Notes in Mathematics","","","","10.1007/BFb0091483","Klaus Floret","1980","http://link.springer.com/book/10.1007/BFb0091483","Book"
"Representations of Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0092979","Maurice AuslanderEmilo Lluis","1981","http://link.springer.com/book/10.1007/BFb0092979","Book"
"The Structure of Nuclear Fréchet Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0067197","Ed Dubinsky","1979","http://link.springer.com/book/10.1007/BFb0067197","Book"
"Cyclic Galois Extensions of Commutative Rings","Lecture Notes in Mathematics","","","","10.1007/BFb0089165","Cornelius Greither","1992","http://link.springer.com/book/10.1007/BFb0089165","Book"
"The Tame Fundamental Group of a Formal Neighbourhood of a Divisor with Normal Crossings on a Scheme","Lecture Notes in Mathematics","","","","10.1007/BFb0069608","Alexander GrothendieckJacob P. Murre","1971","http://link.springer.com/book/10.1007/BFb0069608","Book"
"Number-Theoretic Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0096975","Edmund HlawkaRobert F. Tichy","1990","http://link.springer.com/book/10.1007/BFb0096975","Book"
"Probability and Information Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0079113","M. BeharaK. KrickebergJ. Wolfowitz","1969","http://link.springer.com/book/10.1007/BFb0079113","Book"
"Differential Topology and Geometry","Lecture Notes in Mathematics","","","","10.1007/BFb0082139","Dr. Gérard P. JoubertDr. Robert P. MoussuDr. Robert H. Roussarie","1975","http://link.springer.com/book/10.1007/BFb0082139","Book"
"Cubic Metaplectic Forms and Theta Functions","Lecture Notes in Mathematics","","","","10.1007/BFb0093533","Nikolai Proskurin","1998","http://link.springer.com/book/10.1007/BFb0093533","Book"
"Basic Analysis of Regularized Series and Products","Lecture Notes in Mathematics","","","","10.1007/BFb0077194","Jay A. JorgensonSerge Lang","1993","http://link.springer.com/book/10.1007/BFb0077194","Book"
"Weighted Inequalities and Degenerate Elliptic Partial Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0101268","Edward W. Stredulinsky","1984","http://link.springer.com/book/10.1007/BFb0101268","Book"
"Harmonic Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0087751","Min-Teh ChengDong-Gao DengXing-Wei Zhou","1991","http://link.springer.com/book/10.1007/BFb0087751","Book"
"K
          3 Projective Models in Scrolls","Lecture Notes in Mathematics","","","","10.1007/b97183","Trygve JohnsenAndreas Leopold Knutsen","2004","http://link.springer.com/book/10.1007/b97183","Book"
"Universal Extensions and One Dimensional Crystalline Cohomology","Lecture Notes in Mathematics","","","","10.1007/BFb0061628","Barry MazurWilliam Messing","1974","http://link.springer.com/book/10.1007/BFb0061628","Book"
"Nilpotent Lie Groups:","Lecture Notes in Mathematics","","","","10.1007/BFb0087594","Roe William Goodman","1976","http://link.springer.com/book/10.1007/BFb0087594","Book"
"Minimax and Monotonicity","Lecture Notes in Mathematics","","","","10.1007/BFb0093633","Stephen Simons","1998","http://link.springer.com/book/10.1007/BFb0093633","Book"
"Lie Algebras and Related Topics","Lecture Notes in Mathematics","","","","10.1007/BFb0093349","David Winter","1982","http://link.springer.com/book/10.1007/BFb0093349","Book"
"Ordinary and Partial Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0089819","W. N. EverittB. D. Sleeman","1981","http://link.springer.com/book/10.1007/BFb0089819","Book"
"Probability and Information Theory II","Lecture Notes in Mathematics","","","","10.1007/BFb0059817","M. BeharaK. KrickebergJ. Wolfowitz","1973","http://link.springer.com/book/10.1007/BFb0059817","Book"
"Weighted Hardy Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0091154","Jan-Olov StrömbergAlberto Torchinsky","1989","http://link.springer.com/book/10.1007/BFb0091154","Book"
"*-Autonomous Categories","Lecture Notes in Mathematics","","","","10.1007/BFb0064579","Michael Barr","1979","http://link.springer.com/book/10.1007/BFb0064579","Book"
"Categories of Boolean Sheaves of Simple Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0075887","Yves Diers","1986","http://link.springer.com/book/10.1007/BFb0075887","Book"
"Singularities in Linear Wave Propagation","Lecture Notes in Mathematics","","","","10.1007/BFb0073088","Lars Gårding","1987","http://link.springer.com/book/10.1007/BFb0073088","Book"
"Theory and Applications of Graphs","Lecture Notes in Mathematics","","","","10.1007/BFb0070359","Yousef AlaviDon R. Lick","1978","http://link.springer.com/book/10.1007/BFb0070359","Book"
"Conical Refraction and Higher Microlocalization","Lecture Notes in Mathematics","","","","10.1007/BFb0084678","Otto Liess","1993","http://link.springer.com/book/10.1007/BFb0084678","Book"
"Lp-Structure in Real Banach Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0068175","Ehrhard BehrendsRainer DanckwertsRichard EvansSilke GöbelPeter GreimKonrad MeyfarthWinfried Müller","1977","http://link.springer.com/book/10.1007/BFb0068175","Book"
"Mathematical Theory of Feynman Path Integrals","Lecture Notes in Mathematics","","","","10.1007/BFb0079827","Sergio A. AlbeverioRaphael J. Høegh-Krohn","1976","http://link.springer.com/book/10.1007/BFb0079827","Book"
"Topology and Combinatorics of 3-Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0074005","Klaus Johannson","1995","http://link.springer.com/book/10.1007/BFb0074005","Book"
"Eléments de la Théorie des Matroïdes","Lecture Notes in Mathematics","","","","10.1007/BFb0057563","Claude P. Bruter","1974","http://link.springer.com/book/10.1007/BFb0057563","Book"
"Flows on 2-dimensional Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0093599","Igor NikolaevEvgeny Zhuzhoma","1999","http://link.springer.com/book/10.1007/BFb0093599","Book"
"The Boundary-Domain Integral Method for Elliptic Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0094576","Andreas Pomp","1998","http://link.springer.com/book/10.1007/BFb0094576","Book"
"Séminaire de Probabilités XVII 1981/82","Lecture Notes in Mathematics","","","","10.1007/BFb0068294","Jacques AzémaMarc Yor","1983","http://link.springer.com/book/10.1007/BFb0068294","Book"
"Ordinary and Partial Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0064984","W.N. EverittB.D. Sleeman","1982","http://link.springer.com/book/10.1007/BFb0064984","Book"
"Algebraic Geometry Sundance 1986","Lecture Notes in Mathematics","","","","10.1007/BFb0082904","Audun HolmeRobert Speiser","1988","http://link.springer.com/book/10.1007/BFb0082904","Book"
"La Transformation de Fourier Complexe et L’Equation de Convolution","Lecture Notes in Mathematics","","","","10.1007/BFb0060979","Chin-Cheng Chou","1973","http://link.springer.com/book/10.1007/BFb0060979","Book"
"Rand- und Eigenwertaufgaben in Sobolewschen Räumen","Lecture Notes in Mathematics","","","","10.1007/BFb0059060","F. Stummel","1969","http://link.springer.com/book/10.1007/BFb0059060","Book"
"Séminaire Pierre Lelong (Analyse) Année 1970–1971","Lecture Notes in Mathematics","","","","10.1007/BFb0058488","","1972","http://link.springer.com/book/10.1007/BFb0058488","Book"
"Gaussian Measures in Banach Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0082007","Prof. Hui-Hsiung Kuo","1975","http://link.springer.com/book/10.1007/BFb0082007","Book"
"Group Theory, Beijing 1984","Lecture Notes in Mathematics","","","","10.1007/BFb0076169","Hsio-Fu Tuan","1986","http://link.springer.com/book/10.1007/BFb0076169","Book"
"Séminaire sur les Algèbres Complètes","Lecture Notes in Mathematics","","","","10.1007/BFb0069597","J. P. Ferrier","1970","http://link.springer.com/book/10.1007/BFb0069597","Book"
"Transformation Groups and Representation Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0085965","Tammo tom Dieck","1979","http://link.springer.com/book/10.1007/BFb0085965","Book"
"Combinatoire et Représentation du Groupe Symétrique","Lecture Notes in Mathematics","","","","10.1007/BFb0090008","Dominique Foata","1977","http://link.springer.com/book/10.1007/BFb0090008","Book"
"Geometric Analysis and PDEs","Lecture Notes in Mathematics","","","","10.1007/978-3-642-01674-5","Sun-Yung Alice ChangAntonio AmbrosettiAndrea Malchiodi","2009","http://link.springer.com/book/10.1007/978-3-642-01674-5","Book"
"Mathematical Theories of Optimization","Lecture Notes in Mathematics","","","","10.1007/BFb0066246","Jaurés P. CecconiTullio Zolezzi","1983","http://link.springer.com/book/10.1007/BFb0066246","Book"
"Weak Continuity and Weak Lower Semicontinuity of Non-Linear Functionals","Lecture Notes in Mathematics","","","","10.1007/BFb0096144","Bernard Dacorogna","1982","http://link.springer.com/book/10.1007/BFb0096144","Book"
"Measure Theory Oberwolfach 1983","Lecture Notes in Mathematics","","","","10.1007/BFb0072595","D. KölzowD. Maharam-Stone","1984","http://link.springer.com/book/10.1007/BFb0072595","Book"
"Burgers-KPZ Turbulence","Lecture Notes in Mathematics","","","","10.1007/BFb0093107","Wojbor A. Woyczyński","1998","http://link.springer.com/book/10.1007/BFb0093107","Book"
"Shape Theory and Geometric Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0089702","Sibe MardešićJack Segal","1981","http://link.springer.com/book/10.1007/BFb0089702","Book"
"Algebra in a Localic Topos with Applications to Ring Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0073030","Francis BorceuxGilberte Van den Bossche","1983","http://link.springer.com/book/10.1007/BFb0073030","Book"
"Regular Variation and Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0103952","Vojislav Marić","2000","http://link.springer.com/book/10.1007/BFb0103952","Book"
"Spaces of Orderings and Abstract Real Spectra","Lecture Notes in Mathematics","","","","10.1007/BFb0092696","Murray A. Marshall","1996","http://link.springer.com/book/10.1007/BFb0092696","Book"
"Singular Perturbations","Lecture Notes in Mathematics","","","","10.1007/978-3-319-09570-7","Elena ShchepakinaVladimir SobolevMichael P. Mortell","2014","http://link.springer.com/book/10.1007/978-3-319-09570-7","Book"
"Séminaire de Probabilités XX 1984/85","Lecture Notes in Mathematics","","","","10.1007/BFb0075705","Jacques AzémaMarc Yor","1986","http://link.springer.com/book/10.1007/BFb0075705","Book"
"Differential Topology, Foliations and Gelfand-Fuks Cohomology","Lecture Notes in Mathematics","","","","10.1007/BFb0063498","Paul A. Schweitzer","1978","http://link.springer.com/book/10.1007/BFb0063498","Book"
"Cohomologie Cristalline des Schémas de Caractéristique p>o","Lecture Notes in Mathematics","","","","10.1007/BFb0068636","Prof. Pierre Berthelot","1974","http://link.springer.com/book/10.1007/BFb0068636","Book"
"Harmonic Analysis and Partial Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0086791","José García-Cuerva","1989","http://link.springer.com/book/10.1007/BFb0086791","Book"
"Séminaire d'Algèbre Paul Dubreil et Marie-Paule Malliavin","Lecture Notes in Mathematics","","","","10.1007/BFb0078520","Marie-Paule Malliavin","1987","http://link.springer.com/book/10.1007/BFb0078520","Book"
"L-Functions and the Oscillator Representation","Lecture Notes in Mathematics","","","","10.1007/BFb0077894","Stephen Rallis","1987","http://link.springer.com/book/10.1007/BFb0077894","Book"
"Multifunctions and Integrands","Lecture Notes in Mathematics","","","","10.1007/BFb0098799","Gabriella Salinetti","1984","http://link.springer.com/book/10.1007/BFb0098799","Book"
"Discretization Methods for Stable Initial Value Problems","Lecture Notes in Mathematics","","","","10.1007/BFb0071438","Eckart Gekeler","1984","http://link.springer.com/book/10.1007/BFb0071438","Book"
"Finely Harmonic Functions","Lecture Notes in Mathematics","","","","10.1007/BFb0068447","Bent Fuglede","1972","http://link.springer.com/book/10.1007/BFb0068447","Book"
"Combinatorics and Graph Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0092249","Siddani Bhaskara Rao","1981","http://link.springer.com/book/10.1007/BFb0092249","Book"
"Characterizations of Probability Distributions","Lecture Notes in Mathematics","","","","10.1007/BFb0069530","Janos GalambosSamuel Kotz","1978","http://link.springer.com/book/10.1007/BFb0069530","Book"
"Spectral Decompositions on Banach Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0065476","Ivan ErdelyiRidgley Lange","1977","http://link.springer.com/book/10.1007/BFb0065476","Book"
"Global Bifurcation of Periodic Solutions with Symmetry","Lecture Notes in Mathematics","","","","10.1007/BFb0082943","Bernold Fiedler","1988","http://link.springer.com/book/10.1007/BFb0082943","Book"
"Moyennes Invariantes et Représentations Unitaires","Lecture Notes in Mathematics","","","","10.1007/BFb0060750","Pierre Eymard","1972","http://link.springer.com/book/10.1007/BFb0060750","Book"
"Representations of Affine Hecke Algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0074130","Nanhua Xi","1994","http://link.springer.com/book/10.1007/BFb0074130","Book"
"Fractional Calculus and Its Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0067095","Prof. Dr. Bertram Ross","1975","http://link.springer.com/book/10.1007/BFb0067095","Book"
"Symposium on Probability Methods in Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0061101","","1967","http://link.springer.com/book/10.1007/BFb0061101","Book"
"Commutative Formal Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0070554","Prof. Dr. Michel Lazard","1975","http://link.springer.com/book/10.1007/BFb0070554","Book"
"Rings with Morita Duality","Lecture Notes in Mathematics","","","","10.1007/BFb0089071","Weimin Xue","1992","http://link.springer.com/book/10.1007/BFb0089071","Book"
"Symposium on Semantics of Algorithmic Languages","Lecture Notes in Mathematics","","","","10.1007/BFb0059689","E. Engeler","1971","http://link.springer.com/book/10.1007/BFb0059689","Book"
"Generic Local Structure of the Morphisms in Commutative Algebra","Lecture Notes in Mathematics","","","","10.1007/BFb0060790","Birger Iversen","1973","http://link.springer.com/book/10.1007/BFb0060790","Book"
"From Divergent Power Series to Analytic Functions","Lecture Notes in Mathematics","","","","10.1007/BFb0073564","Werner Balser","1994","http://link.springer.com/book/10.1007/BFb0073564","Book"
"Singular Ordinary Differential Operators and Pseudodifferential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0075276","Johannes Elschner","1985","http://link.springer.com/book/10.1007/BFb0075276","Book"
