Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Automorphic Forms","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-11352-4","Bernhard HeimMehiddin Al-BaaliTomoyoshi IbukiyamaFlorian Rupp","2014","http://link.springer.com/book/10.1007/978-3-319-11352-4","Book"
"Models, Algorithms and Technologies for Network Analysis","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-09758-9","Mikhail V. BatsynValery A. KalyaginPanos M. Pardalos","2014","http://link.springer.com/book/10.1007/978-3-319-09758-9","Book"
"Prokhorov and Contemporary Probability Theory","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-33549-5","Albert N. ShiryaevS. R. S. VaradhanErnst L. Presman","2013","http://link.springer.com/book/10.1007/978-3-642-33549-5","Book"
"Monte Carlo and Quasi-Monte Carlo Methods 2012","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-41095-6","Josef DickFrances Y. KuoGareth W. PetersIan H. Sloan","2013","http://link.springer.com/book/10.1007/978-3-642-41095-6","Book"
"Topics from Australian Conferences on Teaching Statistics","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4939-0603-1","Helen MacGillivrayBrian PhillipsMichael A. Martin","2014","http://link.springer.com/book/10.1007/978-1-4939-0603-1","Book"
"Operator Algebra and Dynamics","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-39459-1","Toke M. CarlsenSøren EilersGunnar RestorffSergei Silvestrov","2013","http://link.springer.com/book/10.1007/978-3-642-39459-1","Book"
"Solving Computationally Expensive Engineering Problems","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-08985-0","Slawomir KozielLeifur LeifssonXin-She Yang","2014","http://link.springer.com/book/10.1007/978-3-319-08985-0","Book"
"Modeling and Optimization: Theory and Applications","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-8987-0","Luis F. ZuluagaTamás Terlaky","2013","http://link.springer.com/book/10.1007/978-1-4614-8987-0","Book"
"Collaborative Mathematics and Statistics Research","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-11125-4","Jan RychtářMaya ChhetriSat GuptaRatnasingham Shivaji","2015","http://link.springer.com/book/10.1007/978-3-319-11125-4","Book"
"From Particle Systems to Partial Differential Equations","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-54271-8","Cédric BernardinPatricia Gonçalves","2014","http://link.springer.com/book/10.1007/978-3-642-54271-8","Book"
"Contemporary Developments in Statistical Theory","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-02651-0","Soumendra LahiriAnton SchickAshis SenGuptaT.N. Sriram","2014","http://link.springer.com/book/10.1007/978-3-319-02651-0","Book"
"Quantitative Psychology Research","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-07503-7","Roger E. MillsapDaniel M. BoltL. Andries van der ArkWen-Chung Wang","2015","http://link.springer.com/book/10.1007/978-3-319-07503-7","Book"
"Theory and Applications of Difference Equations and Discrete Dynamical Systems","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-662-44140-4","Ziyad AlSharawiJim M. CushingSaber Elaydi","2014","http://link.springer.com/book/10.1007/978-3-662-44140-4","Book"
"Semigroups of Operators -Theory and Applications","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-12145-1","Jacek BanasiakAdam BobrowskiMirosław Lachowicz","2015","http://link.springer.com/book/10.1007/978-3-319-12145-1","Book"
"Mathematical Methodologies in Pattern Recognition and Machine Learning","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-5076-4","Pedro Latorre CarmonaJ. Salvador SánchezAna L.N. Fred","2013","http://link.springer.com/book/10.1007/978-1-4614-5076-4","Book"
"Monte Carlo and  Quasi-Monte Carlo Methods 2010","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-27440-4","Leszek PlaskotaHenryk Woźniakowski","2012","http://link.springer.com/book/10.1007/978-3-642-27440-4","Book"
"Progress in Partial Differential Equations","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-00125-8","Michael ReissigMichael Ruzhansky","2013","http://link.springer.com/book/10.1007/978-3-319-00125-8","Book"
"Modeling and Optimization: Theory and Applications","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-3924-0","Tamás TerlakyFrank E. Curtis","2012","http://link.springer.com/book/10.1007/978-1-4614-3924-0","Book"
"Noncommutative Iwasawa Main Conjectures over Totally Real Fields","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-32199-3","John CoatesPeter SchneiderR. SujathaOtmar Venjakob","2013","http://link.springer.com/book/10.1007/978-3-642-32199-3","Book"
"Progress and Challenges in Dynamical Systems","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-38830-9","Santiago IbáñezJesús S. Pérez del RíoAntonio PumariñoJ. Ángel Rodríguez","2013","http://link.springer.com/book/10.1007/978-3-642-38830-9","Book"
"Computational and Analytical Mathematics","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-7621-4","David H. BaileyHeinz H. BauschkePeter BorweinFrank GarvanMichel ThéraJon D. VanderwerffHenry Wolkowicz","2013","http://link.springer.com/book/10.1007/978-1-4614-7621-4","Book"
"Topics in Percolative and Disordered Systems","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4939-0339-9","Alejandro F. RamírezGérard Ben ArousPablo A. FerrariCharles M. NewmanVladas SidoraviciusMaria Eulália Vares","2014","http://link.springer.com/book/10.1007/978-1-4939-0339-9","Book"
"Innovations in Quantitative Risk Management","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-319-09114-3","Kathrin GlauMatthias SchererRudi Zagst","2015","http://link.springer.com/book/10.1007/978-3-319-09114-3","Book"
"Limit Theorems in Probability, Statistics and Number Theory","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-36068-8","Peter EichelsbacherGuido ElsnerHolger KöstersMatthias LöweFranz MerklSilke Rolles","2013","http://link.springer.com/book/10.1007/978-3-642-36068-8","Book"
"Numerical Solution of Partial Differential Equations: Theory, Algorithms, and Their Applications","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-1-4614-7172-1","Oleg P. IlievSvetozar D. MargenovPeter D MinevPanayot S. VassilevskiLudmil T Zikatanov","2013","http://link.springer.com/book/10.1007/978-1-4614-7172-1","Book"
"Real and Complex Submanifolds","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-4-431-55215-4","Young Jin SuhJürgen BerndtYoshihiro OhnitaByung Hak KimHyunjin Lee","2014","http://link.springer.com/book/10.1007/978-4-431-55215-4","Book"
